Set,Overall,Age,Height,Weight,International Reputation,Weak Foot,Skill Moves,Value,Wage
0,80,27,186,88,2,4,1,20500,80000
0,52,18,183,76,1,4,2,200,950
0,52,17,177,70,1,3,2,170,500
1,52,20,175,68,1,4,2,180,950
0,51,18,175,72,1,2,2,140,500
0,55,20,183,70,1,3,2,300,3000
0,56,40,188,88,1,3,2,0.0,1000
0,54,22,176,71,1,3,2,240,650
0,55,18,190,77,1,2,2,275,600
0,60,19,185,80,1,3,2,500,800
0,52,19,182,75,1,2,2,180,800
0,58,19,183,71,1,3,2,250,1000
0,52,18,181,75,1,3,2,190,600
0,57,20,192,80,1,3,2,325,850
0,57,21,185,75,1,2,2,350,500
0,52,22,178,75,1,3,2,180,1000
0,55,18,182,70,1,2,2,300,500
1,49,18,172,68,1,3,2,110,500
1,51,22,175,66,1,3,2,120,2000
0,52,20,180,65,1,2,2,180,1000
0,54,21,176,73,1,2,2,240,1000
0,56,19,183,75,1,3,2,325,850
0,58,18,174,72,1,2,2,450,650
0,50,21,178,73,1,3,2,120,500
1,55,21,185,80,1,3,2,275,750
0,55,18,175,71,1,2,2,325,500
0,57,20,187,78,1,3,2,375,2000
0,59,21,193,82,1,3,2,475,1000
0,51,17,170,60,1,2,2,140,500
0,53,18,182,73,1,3,2,300,600
0,57,19,190,88,1,2,2,375,500
0,51,18,183,65,1,3,2,140,500
0,53,19,188,79,1,2,2,230,3000
0,62,24,194,81,1,4,2,575,2000
0,57,22,183,77,1,2,2,350,1000
0,53,17,180,71,1,3,2,220,500
1,53,22,165,58,1,3,2,210,500
0,58,20,181,77,1,2,2,230,2000
0,58,32,182,78,1,3,2,130,1000
2,63,32,186,80,1,3,2,300,2000
1,51,21,178,75,1,3,2,130,500
0,54,30,187,83,1,2,2,90,2000
0,53,21,175,70,1,2,2,210,950
1,51,21,179,70,1,3,2,130,1000
1,47,18,184,75,1,3,2,110,500
0,58,21,188,78,1,2,2,425,5000
0,53,19,178,70,1,2,2,210,650
0,49,18,178,69,1,3,2,110,500
1,51,20,180,74,1,3,3,120,1000
0,50,20,173,67,1,3,2,110,1000
0,55,18,180,70,1,2,2,250,500
1,50,21,179,66,1,3,2,45,700
0,85,32,191,86,3,2,1,26500,65000
0,53,17,175,65,1,2,2,250,500
0,60,22,193,80,1,2,2,525,500
0,53,18,172,65,1,3,2,220,500
0,55,20,195,83,1,4,2,300,2000
0,59,25,180,78,1,3,2,300,500
0,80,34,193,87,3,3,1,3600,24000
0,57,20,184,78,1,3,2,325,950
0,58,22,190,80,1,3,2,300,850
0,53,20,188,88,1,3,2,230,2000
0,51,18,180,75,1,3,3,150,900
0,53,23,175,68,1,3,2,200,1000
0,73,35,186,80,2,2,1,1500,25000
0,56,17,190,78,1,3,2,325,500
0,59,30,183,76,1,2,2,180,900
0,52,18,178,69,1,2,2,190,500
0,50,17,188,78,1,3,2,110,500
0,52,17,179,70,1,3,2,190,500
0,54,18,185,76,1,3,2,210,650
1,50,22,186,80,1,3,2,110,1000
0,53,20,179,76,1,3,2,130,1000
0,79,26,195,95,1,2,1,19000,16000
0,53,19,182,74,1,3,2,240,850
0,56,19,186,77,1,2,2,300,500
0,52,21,174,70,1,3,2,180,5000
2,55,17,184,75,1,3,2,275,500
1,52,23,169,67,1,3,2,110,500
0,54,19,196,87,1,2,2,250,850
0,52,18,178,68,1,3,3,190,500
1,54,19,191,80,1,3,2,240,600
0,58,18,187,75,1,2,2,450,650
0,52,18,172,65,1,3,2,180,850
0,53,21,178,69,1,3,2,180,750
1,49,21,171,63,1,3,3,110,900
0,52,19,175,70,1,3,2,200,650
1,54,22,184,72,1,3,2,230,500
0,56,21,185,74,1,3,2,325,900
0,54,18,183,76,1,2,2,250,950
0,57,19,187,76,1,2,2,400,1000
0,51,19,183,79,1,3,2,130,850
0,51,18,182,81,1,3,2,70,600
0,52,17,170,65,1,2,2,200,500
0,49,18,184,72,1,3,2,60,500
0,56,20,186,77,1,3,2,325,2000
0,53,17,186,79,1,3,2,275,500
0,60,22,192,83,1,3,2,525,2000
0,55,21,180,78,1,3,2,240,550
0,52,18,171,70,1,3,2,180,500
0,53,17,175,66,1,2,3,300,500
0,54,22,179,72,1,3,2,230,500
0,66,34,191,84,2,2,2,190,4000
0,84,30,197,86,3,2,1,31500,55000
0,51,17,163,54,1,2,2,180,500
1,56,23,184,77,1,3,2,200,1000
0,59,21,189,87,1,3,2,475,500
0,55,19,177,72,1,3,2,275,1000
0,47,19,174,68,1,3,2,120,500
0,76,29,187,86,1,2,1,6000,18000
1,46,16,175,65,1,3,2,110,500
0,54,20,185,75,1,2,2,240,1000
0,51,18,172,67,1,3,2,80,500
0,52,18,176,67,1,3,2,180,500
0,52,19,183,70,1,2,2,190,1000
0,56,17,174,66,1,3,3,350,550
0,79,38,185,84,4,2,1,1300,8000
1,53,20,174,69,1,4,2,100,700
0,51,18,185,78,1,4,2,150,600
0,54,21,183,81,1,3,2,240,4000
1,51,19,177,74,1,3,2,130,650
0,67,35,178,77,3,3,1,0.0,0
0,60,21,192,87,1,2,2,575,900
0,53,18,178,70,1,2,2,220,500
0,53,23,182,85,1,3,2,140,500
0,53,18,191,79,1,3,2,120,1000
1,51,21,182,75,1,4,2,140,500
0,51,18,180,70,1,3,2,70,1000
0,55,21,187,80,1,2,2,275,1000
0,80,30,194,94,1,2,1,16000,25000
0,50,17,177,60,1,3,3,60,500
0,51,23,175,75,1,2,2,90,600
2,57,21,187,80,1,3,2,350,550
0,52,19,184,75,1,3,2,60,600
0,51,18,178,75,1,3,2,140,500
2,53,17,174,66,1,3,2,180,500
0,53,17,191,77,1,3,2,240,500
0,56,23,185,80,1,3,2,200,2000
0,57,19,192,82,1,2,2,375,2000
0,79,25,188,85,2,3,1,18000,76000
0,58,21,180,77,1,2,2,425,2000
0,59,18,188,80,1,2,2,300,600
1,48,24,179,74,1,3,2,70,1000
0,61,26,191,87,1,3,2,375,500
2,56,21,185,80,1,2,2,325,2000
0,50,20,176,72,1,3,2,100,4000
0,50,16,160,48,1,3,2,110,500
0,71,28,180,75,1,3,1,850,25000
0,52,19,183,68,1,2,2,180,850
0,82,22,183,77,1,3,1,27000,33000
0,60,23,198,91,1,2,2,450,1000
0,58,19,182,75,1,3,2,250,1000
0,53,17,184,79,1,3,2,300,500
1,54,23,191,80,1,3,2,200,1000
0,59,19,195,83,1,3,2,550,700
0,82,27,192,79,1,4,1,28000,34000
0,52,18,190,83,1,2,2,220,950
1,54,22,194,85,1,3,2,240,1000
1,53,20,183,75,1,3,2,190,650
0,53,17,174,69,1,3,2,220,500
0,61,28,189,86,1,3,2,275,950
1,52,17,174,65,1,3,3,180,500
0,56,19,188,75,1,2,2,300,750
1,51,22,190,82,1,3,2,90,2000
0,55,20,191,80,1,2,2,275,1000
0,54,17,184,73,1,3,2,325,500
1,48,22,185,70,1,2,2,90,2000
0,67,20,187,80,1,3,1,0.0,0
0,56,20,190,76,1,3,2,325,550
1,50,25,172,62,1,3,2,60,500
0,56,17,180,72,1,3,2,300,500
0,53,19,182,82,1,3,2,210,1000
0,54,21,178,71,1,4,2,275,2000
0,56,18,173,70,1,3,2,190,500
0,54,19,184,78,1,3,2,240,1000
1,50,21,177,63,1,3,2,110,500
0,54,19,185,80,1,3,2,275,1000
0,55,20,175,72,1,3,2,275,600
0,50,16,175,75,1,2,2,110,500
0,58,19,197,83,1,3,2,500,650
1,50,21,175,70,1,3,2,110,1000
0,49,18,174,68,1,3,2,100,500
0,59,21,190,83,1,2,2,425,500
0,57,25,193,86,1,2,2,190,2000
0,58,17,187,75,1,3,2,475,500
0,56,18,185,75,1,3,2,375,2000
1,49,19,169,61,1,4,2,110,500
1,55,34,180,78,1,3,2,40,500
0,57,20,191,79,1,2,2,400,8000
0,56,22,195,80,1,2,2,300,1000
0,51,19,178,77,1,3,2,130,1000
0,76,35,196,91,2,3,1,825,23000
0,59,21,187,80,1,2,2,525,2000
0,52,17,175,69,1,3,2,180,500
0,51,17,170,66,1,2,2,130,500
0,49,18,175,70,1,3,2,110,850
1,46,21,171,55,1,2,2,120,500
0,57,21,187,82,1,2,2,375,900
1,48,20,180,70,1,3,2,100,1000
0,52,20,185,81,1,3,2,190,2000
1,50,20,175,70,1,3,2,110,500
0,60,28,178,79,1,2,2,230,500
0,53,19,182,75,1,3,2,210,2000
0,54,21,185,75,1,2,2,100,1000
0,58,19,172,65,1,3,2,400,500
1,51,24,185,80,1,3,2,120,500
0,54,18,183,76,1,3,2,325,500
1,51,21,170,67,1,3,3,120,950
0,57,26,192,86,1,3,2,200,2000
2,55,17,183,76,1,3,2,300,500
1,51,18,180,71,1,3,3,140,600
0,52,19,179,73,1,3,2,190,600
0,55,18,183,78,1,2,2,275,500
0,53,23,171,67,1,2,2,140,2000
0,53,18,185,78,1,2,2,240,500
0,52,20,175,73,1,3,2,190,500
2,58,18,186,80,1,3,2,450,500
0,49,18,176,71,1,2,2,100,500
1,52,20,176,71,1,3,2,180,850
0,53,17,180,75,1,2,2,375,500
1,47,21,189,79,1,2,2,100,1000
0,49,18,170,70,1,3,2,100,600
1,48,20,188,70,1,3,2,110,1000
1,49,22,171,65,1,3,2,70,2000
0,52,18,180,71,1,3,2,200,1000
0,58,22,188,77,1,2,2,160,850
0,58,20,182,78,1,3,2,425,3000
0,60,21,183,77,1,3,2,275,850
0,52,17,180,65,1,3,2,220,500
0,51,19,190,70,1,3,2,140,800
0,61,31,183,73,1,3,2,190,650
0,79,35,189,88,1,3,1,1900,10000
0,56,19,182,75,1,3,2,300,2000
0,51,26,188,83,1,2,2,70,500
0,55,17,184,72,1,2,2,375,500
0,53,18,186,75,1,2,2,240,500
0,57,20,188,77,1,2,2,325,2000
0,53,17,188,80,1,3,2,240,500
0,57,19,193,80,1,3,2,375,950
0,55,21,189,72,1,2,2,275,4000
0,78,30,186,81,1,2,1,10500,11000
0,53,20,189,84,1,3,2,210,2000
0,55,17,192,82,1,2,2,325,500
0,51,17,185,76,1,2,2,80,500
0,56,19,178,75,1,2,2,325,2000
0,56,19,185,75,1,2,2,325,500
0,52,20,185,77,1,3,2,180,3000
0,75,38,187,88,1,4,1,625,8000
0,53,18,183,75,1,3,2,110,2000
0,50,17,178,70,1,3,2,120,500
0,53,19,175,70,1,2,2,240,500
0,52,23,187,80,1,3,2,170,1000
0,61,29,192,75,1,2,2,210,500
2,51,18,180,79,1,4,2,140,500
0,57,18,191,79,1,3,2,350,500
0,52,19,180,73,1,3,2,180,500
0,56,19,187,83,1,3,2,350,950
1,46,20,179,70,1,3,2,70,1000
2,54,22,164,65,1,3,2,230,650
0,57,17,185,78,1,3,2,375,500
0,54,16,191,88,1,2,2,250,500
0,51,17,180,75,1,2,2,150,500
1,47,17,175,60,1,3,2,90,500
0,53,19,179,70,1,2,2,220,500
1,47,19,180,72,1,3,2,100,2000
0,55,22,179,73,1,2,2,275,500
0,67,30,183,84,1,3,1,675,12000
0,77,31,182,78,1,2,1,5500,21000
0,54,19,193,87,1,2,2,250,1000
0,78,35,192,86,3,3,1,1600,10000
0,57,19,188,76,1,3,2,375,500
0,53,23,174,72,1,3,2,80,500
0,53,18,192,84,1,2,2,220,500
2,53,21,180,84,1,3,2,210,650
0,62,23,202,88,1,3,2,575,500
0,54,18,184,81,1,3,2,275,1000
0,55,20,175,70,1,3,2,275,500
0,49,18,182,70,1,3,2,110,500
0,55,20,181,71,1,3,2,250,500
0,74,28,180,88,1,2,1,3600,6000
1,48,21,181,75,1,3,2,100,650
0,81,30,199,76,1,3,1,17000,75000
0,58,20,185,80,1,3,2,425,1000
1,50,20,175,68,1,3,2,120,1000
1,50,18,183,72,1,4,2,110,500
0,56,23,191,82,1,2,2,275,1000
0,55,18,185,78,1,2,2,275,600
0,59,24,193,75,1,2,2,200,3000
0,74,32,186,79,1,3,1,2100,11000
1,50,21,176,69,1,3,2,120,1000
0,54,17,175,70,1,4,2,275,650
0,46,22,178,72,1,3,2,100,500
0,77,41,185,73,3,2,1,0.0,0
0,52,19,187,79,1,3,2,170,850
1,51,20,168,65,1,4,2,140,500
0,52,18,177,75,1,3,2,190,500
0,54,22,180,73,1,3,2,230,850
0,51,17,183,74,1,2,2,120,500
0,54,17,178,70,1,4,2,140,500
0,52,26,196,89,1,2,2,100,500
0,56,23,179,75,1,3,2,275,3000
0,51,21,171,60,1,3,2,130,1000
0,52,18,180,77,1,3,2,80,550
0,52,22,181,75,1,3,2,150,3000
0,53,19,170,64,1,3,2,240,500
0,71,22,190,81,1,2,1,3600,6000
0,54,19,192,68,1,2,2,220,1000
0,51,19,174,68,1,3,2,150,2000
0,51,21,186,80,1,3,2,130,5000
1,56,24,180,73,1,3,2,200,500
0,50,19,177,74,1,3,2,110,500
0,51,22,179,77,1,2,2,130,1000
0,52,19,180,70,1,2,2,170,850
0,53,20,182,70,1,2,2,210,1000
1,51,21,180,72,1,3,3,130,1000
0,55,19,182,77,1,3,2,275,850
0,54,19,192,83,1,3,2,250,1000
0,54,22,178,72,1,3,2,230,1000
0,52,17,178,68,1,3,2,190,500
1,56,20,190,87,1,3,2,300,3000
0,55,19,186,76,1,3,2,275,550
0,54,21,180,67,1,3,2,240,1000
1,50,18,183,75,1,3,2,110,550
0,54,20,183,75,1,3,2,250,700
0,59,20,195,80,1,3,2,500,2000
0,53,20,180,65,1,3,2,90,550
0,57,19,187,79,1,4,2,325,950
0,54,17,183,73,1,2,2,275,500
0,53,20,173,72,1,3,2,210,500
0,52,21,177,69,1,2,2,170,500
1,49,23,171,66,1,3,2,70,500
0,56,17,183,76,1,3,2,300,500
0,50,18,176,69,1,3,2,110,500
0,54,20,188,76,1,2,2,220,500
1,52,18,175,66,1,3,3,200,750
0,55,17,188,75,1,3,2,275,500
1,51,20,171,68,1,1,2,130,2000
0,59,19,187,71,1,3,2,550,1000
0,55,22,180,72,1,3,2,275,2000
0,53,19,182,74,1,3,2,210,500
0,54,19,193,82,1,2,2,240,650
0,51,19,165,55,1,2,2,130,1000
0,53,18,172,75,1,5,2,240,900
0,65,21,176,72,2,3,1,0.0,0
1,53,19,178,65,1,3,3,240,800
2,61,34,184,79,1,3,2,110,2000
0,55,19,183,80,1,2,2,275,500
0,56,20,180,75,1,3,2,120,500
0,51,18,181,72,1,3,2,140,500
0,63,18,188,82,1,2,2,1100,500
0,54,22,195,83,1,3,2,170,500
0,51,18,177,73,1,3,2,150,500
0,51,18,179,69,1,3,2,140,1000
0,69,22,189,83,1,3,1,2700,15000
0,55,22,193,73,1,2,2,275,2000
0,60,21,180,82,1,2,2,525,500
0,58,19,186,78,1,3,2,450,500
0,58,23,188,85,1,3,2,425,1000
1,52,18,178,63,1,3,2,180,500
0,58,24,188,82,1,4,2,425,1000
1,48,19,183,74,1,3,2,100,1000
0,52,18,185,75,1,3,2,190,850
2,56,19,184,73,1,3,2,300,550
0,57,21,188,79,1,2,2,350,900
0,80,29,191,93,2,2,1,17500,19000
0,56,17,189,75,1,3,2,325,500
1,53,23,175,67,1,3,2,210,1000
0,56,19,190,80,1,3,2,325,700
0,56,24,188,82,1,2,2,170,2000
0,57,20,182,71,1,2,2,375,4000
1,53,20,173,70,1,2,2,200,500
0,61,24,188,82,1,2,2,0.0,0
0,51,17,175,70,1,3,2,150,500
0,57,18,192,80,1,3,2,170,3000
0,53,18,183,75,1,3,2,220,500
0,58,19,188,80,1,3,2,450,1000
0,50,17,186,72,1,2,2,100,500
1,51,21,177,66,1,3,2,60,750
0,50,18,178,69,1,3,2,100,800
0,56,18,189,68,1,2,2,300,550
0,76,34,183,86,1,2,1,0.0,0
0,49,18,183,65,1,2,2,90,500
0,52,18,176,65,1,3,2,190,800
0,53,19,182,74,1,3,2,200,900
0,67,25,192,74,1,2,1,1300,10000
1,52,22,176,69,1,3,2,170,1000
1,60,26,186,84,1,2,2,275,2000
0,53,21,179,78,1,3,2,210,1000
0,73,25,182,81,1,4,1,3600,13000
2,54,17,182,72,1,2,2,250,500
0,51,17,178,70,1,3,4,180,500
0,51,19,175,65,1,2,2,120,500
0,70,34,188,83,1,3,1,275,20000
1,51,20,179,75,1,3,2,80,2000
0,82,29,192,85,1,3,1,21000,32000
0,53,18,180,73,1,3,2,240,1000
0,53,18,190,84,1,2,2,220,500
0,79,37,185,82,3,2,1,1900,25000
0,50,18,165,55,1,3,2,120,850
0,53,17,178,70,1,3,2,300,500
0,53,18,187,82,1,3,2,200,500
1,52,24,180,74,1,3,2,110,500
0,56,21,186,76,1,2,2,325,6000
0,53,21,185,67,1,3,2,210,500
0,53,22,176,77,1,2,2,210,500
1,50,18,180,70,1,1,2,110,600
0,49,18,175,70,1,2,2,60,1000
0,52,19,179,74,1,2,2,180,500
1,50,19,180,75,1,3,2,100,750
1,52,31,183,80,1,3,2,50,2000
0,51,22,191,88,1,2,2,90,2000
1,52,20,185,79,1,4,2,190,800
1,47,25,176,66,1,3,2,60,500
0,51,17,185,70,1,3,2,180,500
0,79,30,194,80,1,3,1,11500,41000
0,56,18,185,75,1,2,2,130,500
0,50,21,179,68,1,3,2,100,2000
0,52,18,185,80,1,3,2,200,600
0,52,21,175,70,1,2,2,170,500
0,50,20,170,68,1,3,2,110,2000
1,52,20,183,75,1,3,4,190,500
0,56,20,193,84,1,4,2,325,900
1,51,20,175,75,1,2,2,80,2000
1,51,21,178,72,1,3,2,130,2000
0,55,19,183,75,1,3,2,275,650
0,51,19,181,75,1,3,2,130,1000
0,50,19,178,72,1,3,2,130,650
0,50,19,192,80,1,3,2,110,950
0,54,18,180,70,1,3,2,250,500
0,51,19,173,70,1,2,2,80,500
0,49,19,171,62,1,3,2,100,500
0,50,18,172,66,1,3,2,120,850
0,50,18,180,73,1,4,2,130,750
0,51,17,176,65,1,2,2,150,500
0,53,21,183,80,1,3,2,190,1000
0,55,17,194,82,1,3,2,375,500
0,52,19,166,60,1,3,2,190,2000
0,51,16,184,72,1,3,3,150,500
1,52,26,178,70,1,3,2,80,2000
0,72,25,184,75,1,3,1,2600,7000
0,53,17,182,80,1,3,2,200,500
0,61,23,198,99,1,3,2,675,2000
0,51,18,191,86,1,2,2,110,500
0,52,19,178,74,1,3,2,200,600
0,51,20,179,80,1,3,2,140,2000
0,73,33,196,92,1,2,1,1000,27000
0,75,28,189,93,1,3,1,5000,15000
0,51,17,180,66,1,2,2,150,500
0,53,20,182,75,1,3,2,190,500
1,54,20,183,74,1,3,2,220,550
0,55,20,183,80,1,3,2,100,500
1,50,19,171,70,1,3,2,100,600
0,53,18,183,69,1,2,2,200,500
0,55,18,177,66,1,3,2,300,500
2,55,17,180,72,1,3,2,300,500
0,52,17,183,75,1,3,2,170,500
0,51,18,180,70,1,2,2,120,2000
0,53,17,177,70,1,3,2,240,500
1,53,22,168,60,1,3,2,200,500
0,50,16,175,70,1,3,2,140,500
0,50,23,169,65,1,3,2,90,500
1,64,19,193,80,1,3,1,1200,500
0,49,17,177,67,1,3,2,110,500
1,50,20,175,72,1,3,2,100,500
0,50,17,183,75,1,3,3,60,500
0,52,20,189,80,1,2,2,180,2000
1,51,21,175,73,1,3,2,130,1000
0,53,21,171,63,1,3,2,210,4000
0,52,18,183,73,1,3,2,170,500
0,53,19,188,79,1,3,2,230,1000
0,55,19,186,73,1,3,2,275,1000
0,57,20,186,75,1,2,2,375,2000
0,51,16,180,70,1,2,2,160,500
0,62,21,187,85,1,3,2,825,1000
0,58,23,193,81,1,2,2,375,1000
0,51,18,176,71,1,3,2,160,900
0,52,19,185,76,1,2,2,180,800
1,50,19,175,70,1,3,3,110,900
0,55,18,190,75,1,2,2,275,500
0,55,21,190,78,1,2,2,275,1000
0,51,18,167,61,1,3,2,150,2000
0,54,20,183,80,1,2,2,230,1000
0,53,18,181,64,1,2,2,220,500
0,52,19,175,68,1,3,2,210,1000
0,57,18,190,93,1,3,2,400,1000
0,50,24,180,65,1,3,2,40,2000
0,56,19,189,80,1,3,2,350,1000
0,50,19,170,70,1,3,2,40,500
0,70,20,176,66,1,3,1,0.0,0
0,52,17,182,74,1,3,2,190,500
0,50,23,178,75,1,2,2,100,1000
0,51,18,174,70,1,3,2,150,1000
0,51,17,175,67,1,2,2,180,500
1,49,19,180,75,1,3,2,100,750
0,54,20,183,85,1,2,2,220,500
0,55,19,182,68,1,3,2,275,600
0,53,19,178,65,1,3,2,220,1000
0,51,19,180,72,1,3,2,130,850
0,55,18,185,73,1,3,2,275,500
0,58,19,192,82,1,2,2,400,2000
0,61,19,190,80,1,3,2,800,500
0,51,18,180,70,1,2,2,150,1000
2,56,54,177,72,1,4,3,0.0,700
0,53,17,188,87,1,3,2,200,500
1,52,21,177,74,1,3,2,180,950
0,51,19,178,70,1,2,2,150,1000
0,57,19,180,70,1,3,2,325,1000
0,83,32,187,82,2,1,1,18000,40000
0,56,25,193,87,1,2,2,190,550
1,53,23,182,75,1,3,2,80,1000
1,53,23,174,70,1,3,2,180,500
0,74,30,183,83,1,3,1,3200,9000
0,64,23,188,77,1,3,2,1200,2000
2,51,21,169,64,1,3,2,130,650
0,51,18,186,73,1,4,2,130,500
1,55,19,191,78,1,3,2,250,500
0,58,20,193,75,1,4,2,450,2000
0,57,19,186,80,1,3,2,375,750
0,75,31,190,88,1,2,1,3000,50000
0,84,37,193,92,3,3,1,4700,46000
0,80,36,185,78,1,3,1,0.0,0
1,54,23,181,76,1,4,2,200,500
0,71,26,185,68,1,2,1,1900,3000
0,50,19,175,73,1,2,3,110,750
0,53,19,185,78,1,3,2,210,550
0,53,18,193,74,1,3,2,200,500
0,54,17,180,70,1,2,2,250,500
0,80,26,182,74,1,3,1,16500,35000
1,49,19,174,60,1,3,2,100,750
0,51,19,175,70,1,3,2,150,850
0,60,22,194,88,1,3,2,300,2000
0,57,28,187,82,1,3,2,140,800
1,50,21,181,70,1,3,2,110,650
0,70,26,188,78,3,3,1,0.0,0
0,53,20,180,80,1,2,2,190,550
1,53,20,187,80,1,3,2,90,550
0,52,18,184,80,1,2,2,180,550
0,54,18,194,79,1,3,2,250,600
0,53,18,175,70,1,3,2,120,500
0,50,20,173,66,1,3,2,110,500
0,56,20,191,84,1,2,2,300,1000
1,50,23,175,71,1,2,2,70,2000
0,54,19,186,77,1,2,2,250,1000
0,49,18,182,70,1,2,2,120,500
0,53,23,185,75,1,3,2,140,500
0,50,21,178,67,1,3,2,110,500
0,53,18,185,75,1,3,2,220,2000
1,52,20,175,80,1,3,2,180,500
0,53,19,179,65,1,3,2,240,1000
1,51,19,174,72,1,3,2,130,900
0,51,18,184,78,1,2,2,150,1000
0,70,28,175,75,2,4,1,0.0,0
0,54,19,183,73,1,2,2,240,500
1,50,23,177,73,1,3,2,70,1000
0,50,16,172,79,1,2,2,110,500
0,53,18,193,89,1,2,2,240,550
0,50,16,175,78,1,2,2,110,500
0,84,31,192,78,1,2,1,22500,34000
0,61,28,186,77,2,3,1,0.0,0
0,57,20,186,84,1,2,2,325,900
0,51,22,181,78,1,2,2,90,500
0,50,19,173,67,1,3,2,120,900
0,52,18,185,70,1,3,2,170,1000
0,50,18,173,66,1,3,2,130,2000
0,57,20,184,75,1,3,2,375,1000
0,63,23,191,80,1,3,2,1000,700
0,53,19,187,80,1,2,2,230,900
1,49,18,182,74,1,3,2,100,500
0,56,20,190,86,1,2,2,325,750
0,50,18,173,70,1,2,2,100,500
0,58,21,188,79,1,2,2,425,700
0,53,21,191,82,1,3,2,210,1000
0,51,20,175,70,1,3,3,130,500
0,50,18,184,75,1,2,2,120,750
0,56,18,191,73,1,2,2,300,500
1,50,24,175,68,1,3,2,60,1000
1,49,19,176,78,1,3,2,100,1000
0,70,34,190,90,2,3,1,1100,15000
0,50,20,180,70,1,3,2,70,500
0,56,19,181,74,1,2,2,325,650
0,51,18,185,73,1,3,2,150,750
2,55,22,186,81,1,2,2,200,2000
1,48,20,175,70,1,3,2,100,500
1,55,20,187,77,1,3,2,120,750
1,50,18,175,68,1,2,2,100,500
0,70,33,189,77,1,3,1,525,18000
0,50,17,180,70,1,3,2,140,500
0,74,24,180,85,1,3,1,5000,13000
0,51,16,177,71,1,3,2,150,500
0,53,22,178,77,1,4,2,190,1000
1,49,18,183,72,1,3,2,100,500
0,58,20,187,78,1,3,2,425,2000
0,80,23,196,90,2,3,1,25500,21000
0,57,20,182,87,1,3,2,400,1000
0,73,33,188,81,1,3,1,1000,6000
0,50,17,175,63,1,3,2,150,500
0,51,19,170,70,1,2,2,120,1000
1,49,20,189,81,1,3,2,110,1000
0,53,20,185,71,1,4,2,250,750
1,49,19,173,66,1,3,2,70,1000
0,81,28,190,81,1,3,1,22000,15000
0,59,25,197,92,1,3,2,275,1000
0,61,20,176,73,1,2,1,0.0,0
1,51,19,180,75,1,3,2,130,1000
0,53,19,197,81,1,2,2,220,1000
0,79,44,192,92,4,2,1,1900,3000
0,59,28,182,79,1,3,2,230,2000
0,53,20,182,77,1,3,2,80,850
1,49,16,182,65,1,3,3,120,500
0,50,18,170,68,1,2,2,100,600
0,52,19,185,77,1,3,2,160,650
0,75,30,192,87,2,2,1,3700,30000
1,50,16,172,67,1,3,2,110,500
0,49,18,179,73,1,3,2,100,500
0,51,18,185,75,1,3,2,140,750
0,54,19,192,83,1,3,2,240,500
0,53,18,188,66,1,3,2,220,500
1,49,21,171,69,1,3,2,110,700
0,49,18,175,62,1,2,2,120,500
1,50,21,183,74,1,3,2,45,550
1,51,24,188,81,1,2,2,80,1000
0,62,23,170,72,1,3,1,0.0,0
0,49,19,177,66,1,2,2,110,500
2,52,19,174,70,1,2,2,180,750
0,47,20,180,74,1,3,2,110,500
1,53,20,185,72,1,3,2,220,2000
1,52,25,179,67,1,3,2,100,1000
1,49,18,170,58,1,3,2,100,500
0,59,19,180,75,1,2,2,450,700
0,55,26,187,75,1,3,2,130,500
0,55,20,184,75,1,2,2,250,600
0,50,18,187,79,1,3,2,120,1000
1,53,24,186,85,1,2,2,190,500
0,55,17,186,76,1,2,2,300,500
0,48,19,183,73,1,3,2,120,750
0,54,17,185,76,1,3,2,230,500
0,57,18,187,83,1,3,2,350,500
0,73,36,188,85,2,3,1,350,34000
1,50,20,173,60,1,4,2,100,700
0,49,18,184,75,1,2,2,100,500
0,77,24,197,85,1,4,1,13500,37000
0,62,27,189,86,1,2,2,450,2000
1,48,19,179,70,1,3,2,120,500
1,48,19,162,52,1,3,2,110,500
1,50,20,182,74,1,3,2,120,900
0,50,19,179,68,1,3,2,100,800
0,52,18,175,70,1,3,2,200,550
0,77,38,193,90,2,3,1,1200,25000
0,51,18,173,64,1,3,2,150,550
0,53,19,188,81,1,2,2,210,2000
0,51,21,183,74,1,3,2,130,2000
0,50,19,178,64,1,3,2,110,650
0,55,19,185,85,1,2,2,275,900
0,49,19,175,70,1,3,2,100,500
0,57,26,193,90,1,2,2,200,1000
1,49,21,187,73,1,3,2,100,2000
0,58,22,190,82,1,3,2,425,2000
0,50,18,188,67,1,2,2,110,500
1,49,19,185,73,1,3,2,110,950
0,83,24,195,88,1,3,1,44000,40000
0,60,20,186,85,1,3,1,575,850
0,49,17,178,73,1,2,2,110,500
1,52,20,183,70,1,3,2,130,500
0,52,20,170,70,1,2,2,180,800
0,56,16,180,72,1,2,2,300,500
1,49,20,160,54,1,3,2,110,500
1,54,24,186,82,1,3,2,140,1000
0,73,24,193,80,1,2,1,3700,33000
0,75,26,188,97,1,2,1,5500,750
0,56,20,190,80,1,3,2,325,1000
0,51,19,183,70,1,2,2,140,1000
0,54,19,180,70,1,3,2,250,3000
0,56,19,190,82,1,2,2,325,1000
0,52,18,185,75,1,2,2,170,500
0,53,19,186,76,1,2,2,210,500
1,50,21,174,67,1,3,2,100,550
0,54,23,188,76,1,2,2,220,1000
0,55,20,194,80,1,3,2,250,1000
0,56,18,198,80,1,3,2,425,650
0,51,18,185,80,1,3,2,130,550
